file,index,title_hi,title_en,urls,old_tags,new_tags,resolution
Mantra-Aur_audio_automation/new-tracks-payload.json,278,महामंत्र,Mahamantra,https://youtu.be/Zdcth9NndEA?si=cBoFKjOpIFF2NbjP,Katha|KrishnaJi|Mantra|Peace|Wealth,KrishnaJi|Mantra,title_match:1.000|line:522
Mantra-Aur_audio_automation/new-tracks-payload.json,279,श्री कृष्णाय शरणं मम,Shri Krishnaya Sharanam Mama,https://youtu.be/1y2tRqtND1Y?si=Oc1VslQStdIS9Z13,Katha|KrishnaJi|Mantra|Peace|Wealth,KrishnaJi|Mantra,title_match:1.000|line:523
Mantra-Aur_audio_automation/new-tracks-payload.json,280,ॐ क्लीं कृष्णाय नमः,Om Kleem Krishnaya Namah,https://youtu.be/WqiKUywr55o?si=sx_88WGHIxnkZoNM,Katha|KrishnaJi|Mantra|Wealth,KrishnaJi|Mantra,title_match:1.000|line:524
Mantra-Aur_audio_automation/new-tracks-payload.json,281,कृष्ण गायत्री,Krishna Gayatri,https://youtu.be/yzwVyns93nc?si=UqzAJ3pjM1DUhsI7,Katha|KrishnaJi|Mantra|Wealth,KrishnaJi|Mantra,title_match:1.000|line:525
Mantra-Aur_audio_automation/new-tracks-payload.json,290,संतान गोपाल स्तोत्र,Santan Gopal Stotra,https://youtu.be/gyLT2Yz_yHo?si=6boX0E4ODR2nuxV9,KrishnaJi|Strotam|Stuti|Wealth,KrishnaJi|Strotam,title_match:1.000|line:536
Mantra-Aur_audio_automation/new-tracks-payload.json,293,कृष्ण अष्टकम,Krishna Ashtakam,https://youtu.be/PvdeDNeCiQc?si=T6FiME_l0gc5pd7S,Ashtakam|KrishnaJi|Peace|Strotam|Wealth,Ashtakam|KrishnaJi,title_match:1.000|line:543
Mantra-Aur_audio_automation/new-tracks-payload.json,298,आरती कुंजबिहारी की,Aarti Kunjbihari Ki,https://youtu.be/EMO1AT1UQf0?si=YEPhm4K955xBp6RB,Aarti|Katha|KrishnaJi|Wealth,Aarti|KrishnaJi,title_match:1.000|line:552
Mantra-Aur_audio_automation/new-tracks-payload.json,300,आरती श्री बांके बिहारी तेरी आरती गाऊं,Aarti Shri Banke Bihari Teri Aarti Gaun,https://youtu.be/6LO2PRgbutc?si=yww6-9PsBDlf4jy1,Aarti|Katha|KrishnaJi|Wealth,Aarti|KrishnaJi,title_match:1.000|line:554
Mantra-Aur_audio_automation/new-tracks-payload.json,308,यदा यदा ही धर्मस्य,Yada Yada Hi Dharmasya,https://youtu.be/1AOgbhmP0ig?si=HztCRx46d8XXa16m,KrishnaJi|Shloka|VishnuJi,Shloka|VishnuJi,title_match:1.000|line:260
Mantra-Aur_audio_automation/new-tracks-payload.json,309,कर्मण्येवाधिकारस्ते,Karmanyevadhikaraste,https://youtu.be/m0VD0vSXNXQ?si=rYvcj8atb4ReJtxk,KrishnaJi|Shloka|Wealth,KrishnaJi|Shloka,title_match:0.143|line:565
Mantra-Aur_audio_automation/new-tracks-payload.json,312,अच्युतम केशवम कृष्ण दामोदरम,Achyutam Keshavam Krishna Damodaram,https://youtu.be/3yczGKnskts?si=kXnjK3iThd_asoFy,Bhajan|Chalisa|Katha|KrishnaJi|Peace|Shloka|Stuti|VishnuJi|Wealth,Bhajan|VishnuJi,title_match:1.000|line:266
Mantra-Aur_audio_automation/new-tracks-payload.json,314,छोटी छोटी गईया छोटे छोटे ग्वाल,Chhoti Chhoti Gaiya Chhote Chhote Gwal,https://youtu.be/XzqJUoSDHZU?si=8-LAQkUg8tq7ov6T,Bhajan|Katha|KrishnaJi|Stuti|Wealth,Bhajan|KrishnaJi,title_match:1.000|line:572
Mantra-Aur_audio_automation/new-tracks-payload.json,315,श्याम तेरी बंसी पुकारे राधा नाम,Shyam Teri Bansi Pukare Radha Naam,https://youtu.be/XJqKbDxAa3U?si=8QX2YAec4EyoDiPP,Bhajan|Katha|KrishnaJi|Wealth,Bhajan|KrishnaJi,title_match:1.000|line:573
Mantra-Aur_audio_automation/new-tracks-payload.json,316,यशमति मैया से बोले नंदलाला,Yashomati Maiya Se Bole Nandlala,https://youtu.be/yWTN6bsDWN4?si=Lzw6_QbV5g85uOt9,Bhajan|KrishnaJi|Stuti|Wealth,Bhajan|KrishnaJi,title_match:1.000|line:574
Mantra-Aur_audio_automation/new-tracks-payload.json,321,श्री कृष्ण जन्म कथा:,Shri Krishna Janm Katha:,https://youtu.be/DCkMeVhmiC4?si=jcdhcguIvw6rcsQE,Katha|KrishnaJi|Wealth,Katha|KrishnaJi,title_match:1.000|line:581
Mantra-Aur_audio_automation/new-tracks-payload.json,323,गोवर्धन जी कथा,Govardhan Ji Katha,https://youtu.be/mmVbmowFswQ?si=pZE5fw0QkulqRM2W,Katha|KrishnaJi|Wealth,Katha|KrishnaJi,title_match:1.000|line:583
Mantra-Aur_audio_automation/new-tracks-payload.json,329,बीज मंत्र,Beej Mantra,https://youtu.be/jB4aaP2X7S4?si=fNw_s_3Ep9aH-uJZ,DurjaJi|Katha|Mantra|Peace|Strength|Wealth,DurjaJi|Mantra,title_match:1.000|line:594
Mantra-Aur_audio_automation/new-tracks-payload.json,331,सर्वमंगल मांगल्ये,Sarvamangala Mangalye,https://youtu.be/Yof1Vrh5TK0?si=s3diaEG-5Tn4r_2c,DurjaJi|Mantra|Stuti|Wealth,DurjaJi|Mantra,title_match:0.200|line:596
Mantra-Aur_audio_automation/new-tracks-payload.json,332,ॐ ह्रीं दुं दुर्गायै नमः,Om Hreem Dum Durgayai Namah,https://youtu.be/GHBynIok2Lo?si=uHYmAAtpv22yQ64n,DurjaJi|Mantra|Strength,DurjaJi|Mantra,title_match:1.000|line:597
Mantra-Aur_audio_automation/new-tracks-payload.json,334,सौभाग्य प्राप्ति हेतु,Saubhagya Prapti Hetu,https://youtu.be/OKRVaXU01kI?si=3YMdFbLtHjcGJ4sE,DurjaJi|Mantra|Shloka|Wealth,DurjaJi|Mantra,title_match:1.000|line:599
Mantra-Aur_audio_automation/new-tracks-payload.json,335,शरणागत दीनार्त,Sharanagata Deenarta,https://youtu.be/O0dGIsqbMsw?si=shotKSeK8r1k9C7N,DurjaJi|Mantra|Shloka,DurjaJi|Mantra,title_match:0.250|line:600
Mantra-Aur_audio_automation/new-tracks-payload.json,336,जयन्ती मङ्गला काली,Jayanti Mangala Kali,https://youtu.be/r66ySZ7iipM?si=FM_yp5XcLh9cQ4q0,DurjaJi|Mantra|Shloka,DurjaJi|Mantra,title_match:0.231|line:601
Mantra-Aur_audio_automation/new-tracks-payload.json,340,श्री अर्गला स्तोत्रम,Shri Argala Stotram,https://youtu.be/YD0eXOX6gbo?si=imwcbkJIn2dnyT97,DurjaJi|Strength|Strotam,DurjaJi|Strotam,title_match:1.000|line:607
Mantra-Aur_audio_automation/new-tracks-payload.json,341,कीलक स्तोत्रम,Keelak Stotram,https://youtu.be/5hPQUvaahhg?si=cqtLDH7VLQkac6QA,DurjaJi|Strength|Strotam,DurjaJi|Strotam,title_match:1.000|line:608
Mantra-Aur_audio_automation/new-tracks-payload.json,345,महिषासुरमर्दिनी स्तोत्र,Mahishasuramardini Stotra,https://youtu.be/4CKpFcQdJXk?si=2OkdCoCBxDs78Tcv,DurjaJi|Strength|Strotam,DurjaJi|Strotam,title_match:1.000|line:614
Mantra-Aur_audio_automation/new-tracks-payload.json,348,श्री दुर्गा चालीसा,Shri Durga Chalisa,https://youtu.be/fsMzgFMMGxA?si=vMcngDgu3vYUf4te,Chalisa|DurjaJi|Strength|Wealth,Chalisa|DurjaJi,title_match:1.000|line:619
Mantra-Aur_audio_automation/new-tracks-payload.json,357,"अम्बे तू है जगदम्बे काली, जय दुर्गे खप्पर वाली","Ambe Tu Hai Jagdambe Kali, Jai Durge Khappar Wali",https://youtu.be/dVTUUtOHUCA?si=Uk_2RDtvaypwtFhK,Aarti|DurjaJi|Katha|Wealth,Aarti|DurjaJi,title_match:1.000|line:635
Mantra-Aur_audio_automation/new-tracks-payload.json,366,जयन्ती मङ्गला काली,Jayanti Mangala Kali,https://youtu.be/r66ySZ7iipM?si=NEjamA32NPb6T0qz,DurjaJi|Mantra|Shloka,DurjaJi|Mantra,title_match:0.231|line:601
Mantra-Aur_audio_automation/new-tracks-payload.json,367,देहि सौभाग्यमारोग्यं,Dehi Saubhagyamarogyam,https://youtu.be/OKRVaXU01kI?si=_uw6ukhpng-Bgeg6,DurjaJi|Mantra|Shloka|Wealth,DurjaJi|Shloka,title_match:0.200|line:647
Mantra-Aur_audio_automation/new-tracks-payload.json,368,शरणागत दीनार्त,Sharanagata Deenarta,https://youtu.be/O0dGIsqbMsw?si=YMDdBnbEnw14QNiR,DurjaJi|Mantra|Shloka,DurjaJi|Mantra,title_match:0.250|line:600
Mantra-Aur_audio_automation/new-tracks-payload.json,395,तुलसी-शालिग्राम,Tulsi-Shaligram,https://youtu.be/Ik_zhFLWVA0?si=VDJeXDG4eTL8qrcf,Katha|VishnuJi|Wealth,Katha|Wealth,title_match:1.000|line:1047
Mantra-Aur_audio_automation/new-tracks-payload.json,397,अच्युतम केशवम,Achyutam Keshavam,https://youtu.be/3yczGKnskts?si=FvdBzJon0L1sUzSE,Bhajan|Chalisa|Katha|KrishnaJi|Peace|Shloka|Stuti|VishnuJi|Wealth,Peace,title_match:1.000|line:753
Mantra-Aur_audio_automation/new-tracks-payload.json,399,ऐसी लागी लगन,Aisi Lagi Lagan,https://youtu.be/dnCE-kSHES0?si=cYpIjXtwIhaE19YB,Chalisa|Katha|Stuti|Wealth,Stuti|Wealth,title_match:1.000|line:1033
Mantra-Aur_audio_automation/new-tracks-payload.json,400,श्री रामचंद्र कृपालु,Shri Ramchandra Kripalu,https://youtu.be/leVoi6kkp3o?si=v3atP52xIcpUEFs8,Katha|Knowledge|Peace|Shloka|Stuti|Wealth,Stuti|Wealth,title_match:1.000|line:1084
Mantra-Aur_audio_automation/new-tracks-payload.json,402,यशोमती मैया से बोले,Yashomati Maiya Se Bole,https://youtu.be/RIYVVqu2XY4?si=zZcShWvTzV_kAWCQ,Katha|Stuti|Wealth,Stuti|Wealth,title_match:1.000|line:1086
Mantra-Aur_audio_automation/new-tracks-payload.json,403,राम नाम के हीरे मोती,Ram Naam Ke Heere Moti,https://youtu.be/6BJR_j4FHz4?si=hRLU-bLSvuuKWHgs,Bhajan|Chalisa|Katha|Ramji|Stuti|Wealth,Bhajan|Ramji,title_match:1.000|line:434
Mantra-Aur_audio_automation/new-tracks-payload.json,407,ओ पालनहारे,O Palanhare,https://youtu.be/kbMinfmC3E0?si=EORk1j1UQxAqRLLu,Chalisa|Stuti|Wealth,Stuti|Wealth,title_match:1.000|line:1091
Mantra-Aur_audio_automation/new-tracks-payload.json,408,मेरा आपकी कृपा से,Mera Aapki Kripa Se,https://youtu.be/C9EespXQCGE?si=IyEpmHHsEOLzOuXF,Chalisa|Stuti|Wealth,Stuti|Wealth,title_match:1.000|line:1092
Mantra-Aur_audio_automation/new-tracks-payload.json,409,छोटी छोटी गईया,Chhoti Chhoti Gaiya,https://youtu.be/XzqJUoSDHZU?si=8-LAQkUg8tq7ov6T,Bhajan|Katha|KrishnaJi|Stuti|Wealth,Stuti|Wealth,title_match:1.000|line:1093
Mantra-Aur_audio_automation/new-tracks-payload.json,410,आदित्य हृदय स्तोत्र,Aditya Hridaya Stotra,https://youtu.be/invPCYDaWUE?si=-cwsyKTg-INmshaY,Katha|Ramji|Strength|Strotam|Wealth,Ramji|Strotam,title_match:1.000|line:395
Mantra-Aur_audio_automation/new-tracks-payload.json,413,राम रक्षा स्तोत्र,Ram Raksha Stotra,https://youtu.be/y-Xv63obhKI?si=M5eZNo40oYpESgJA,Katha|Mantra|Ramji|Shloka|Strength|Strotam|Wealth,Strotam|Wealth,title_match:1.000|line:1129
Mantra-Aur_audio_automation/new-tracks-payload.json,414,संकट नाशन गणेश स्तोत्र,Sankat Nashan Ganesh Stotra,https://youtu.be/aTFeZxXkL78?si=HaE-tYiH834XPpXn,GaneshJi|Katha|Strotam|Wealth,Strotam|Wealth,title_match:1.000|line:1130
Mantra-Aur_audio_automation/new-tracks-payload.json,419,नारायण कवच,Narayan Kavach,https://youtu.be/BBV0HQI3NB4?si=LjPC9hE-1m_fAsBa,Katha|Strength|Strotam|Wealth,Strength,title_match:1.000|line:828
Mantra-Aur_audio_automation/new-tracks-payload.json,420,हे दुख भंजन मारुति नंदन,He Dukh Bhanjan Maruti Nandan,https://youtu.be/n4fZknyZlsk?si=W6avmHz2Bl7IEuMr,Bhajan|HanumanJi|Katha|Stuti|Wealth,Bhajan|HanumanJi,title_match:1.000|line:133
Mantra-Aur_audio_automation/new-tracks-payload.json,423,मेरा आपकी कृपा से,Mera Aapki Kripa Se,https://youtu.be/C9EespXQCGE?si=IyEpmHHsEOLzOuXF,Chalisa|Stuti|Wealth,Stuti|Wealth,title_match:1.000|line:1092
Mantra-Aur_audio_automation/new-tracks-payload.json,424,अच्युतम केशवम,Achyutam Keshavam,https://youtu.be/3yczGKnskts?si=FvdBzJon0L1sUzSE,Bhajan|Chalisa|Katha|KrishnaJi|Peace|Shloka|Stuti|VishnuJi|Wealth,Peace,title_match:1.000|line:753
Mantra-Aur_audio_automation/new-tracks-payload.json,425,ओ पालनहारे,O Palanhare,https://youtu.be/kbMinfmC3E0?si=EORk1j1UQxAqRLLu,Chalisa|Stuti|Wealth,Stuti|Wealth,title_match:1.000|line:1091
Mantra-Aur_audio_automation/new-tracks-payload.json,426,राम नाम के हीरे मोती,Ram Naam Ke Heere Moti,https://youtu.be/6BJR_j4FHz4?si=hRLU-bLSvuuKWHgs,Bhajan|Chalisa|Katha|Ramji|Stuti|Wealth,Bhajan|Ramji,title_match:1.000|line:434
Mantra-Aur_audio_automation/new-tracks-payload.json,427,इतनी शक्ति हमें देना दाता,Itni Shakti Humein Dena Data,https://youtu.be/3EnLaJKhO2A?si=7gCDpVLnLz5KZhbG,Chalisa|Stuti|Wealth,Stuti|Wealth,title_match:1.000|line:1159
Mantra-Aur_audio_automation/new-tracks-payload.json,428,शिव शंकर को जिसने पूजा,Shiv Shankar Ko Jisne Puja,https://youtu.be/w7HbgKcQS_w?si=KCJVUE_VkpIA8tKc,Bhajan|Katha|Shivji|Stuti|Wealth,Bhajan|Shivji,title_match:1.000|line:58
Mantra-Aur_audio_automation/new-tracks-payload.json,429,श्री रामचंद्र कृपालु,Shri Ramchandra Kripalu,https://youtu.be/leVoi6kkp3o?si=v3atP52xIcpUEFs8,Katha|Knowledge|Peace|Shloka|Stuti|Wealth,Stuti|Wealth,title_match:1.000|line:1084
Mantra-Aur_audio_automation/new-tracks-payload.json,430,आदित्य हृदय स्तोत्र,Aditya Hridaya Stotra,https://youtu.be/invPCYDaWUE?si=-cwsyKTg-INmshaY,Katha|Ramji|Strength|Strotam|Wealth,Ramji|Strotam,title_match:1.000|line:395
Mantra-Aur_audio_automation/new-tracks-payload.json,431,संकट नाशन गणेश स्तोत्र,Sankat Nashan Ganesh Stotra,https://youtu.be/aTFeZxXkL78?si=HaE-tYiH834XPpXn,GaneshJi|Katha|Strotam|Wealth,Strotam|Wealth,title_match:1.000|line:1130
Mantra-Aur_audio_automation/new-tracks-payload.json,432,महालक्ष्मी अष्टकम,Mahalakshmi Ashtakam,https://youtube.com/shorts/7BEYmt8EeX8?si=kqi58ODFW_qjBs1A,Shloka|Strotam|Wealth,Strotam|Wealth,title_match:1.000|line:1196
Mantra-Aur_audio_automation/new-tracks-payload.json,433,राम रक्षा स्तोत्र,Ram Raksha Stotra,https://youtu.be/y-Xv63obhKI?si=M5eZNo40oYpESgJA,Katha|Mantra|Ramji|Shloka|Strength|Strotam|Wealth,Strotam|Wealth,title_match:1.000|line:1129
Mantra-Aur_audio_automation/new-tracks-payload.json,434,श्री सूक्तम,Shri Suktam,https://youtube.com/shorts/8hbV_LQKvv0?si=k4cFAIlX83ys0rDI,Shloka|Strotam|Wealth,Strotam|Wealth,title_match:1.000|line:1198
Mantra-Aur_audio_automation/new-tracks-payload.json,435,बजरंग बाण,Bajrang Baan,https://youtu.be/h1lT6cxwsPw?si=KdhV4ABeZuxVKiuY,Katha|Strength|Strotam|Wealth,Strength|Strotam,title_match:1.000|line:827
Mantra-Aur_audio_automation/new-tracks-payload.json,436,सरस्वती स्तोत्र,Saraswati Stotra,https://youtu.be/log_B4nMkH0?si=T7hhpGvgFFSaNdjq,Knowledge|Strotam|Wealth,Strotam|Wealth,title_match:1.000|line:1200
Mantra-Aur_audio_automation/new-tracks-payload.json,437,नारायण कवच,Narayan Kavach,https://youtu.be/BBV0HQI3NB4?si=LjPC9hE-1m_fAsBa,Katha|Strength|Strotam|Wealth,Strength,title_match:1.000|line:828
Mantra-Aur_audio_automation/new-tracks-payload.json,438,शिव पंचाक्षर स्तोत्र,Shiv Panchakshar Stotra,https://youtu.be/3rJ4HVA9cII?si=euKFMGNZX2c0rt5p,Shivji|Strotam|Wealth,Strotam|Wealth,title_match:1.000|line:1202
Mantra-Aur_audio_automation/new-tracks-payload.json,439,हनुमान अष्टक,Hanuman Ashtak,https://youtu.be/HH_a6aRO1TE?si=k0J6WxtRY4t4yhi1,Ashtakam|Bhajan|HanumanJi|Katha|Strength|Strotam|Wealth,Strotam|Wealth,title_match:1.000|line:1203
Mantra-Aur_audio_automation/new-tracks-payload.json,440,श्री हनुमान चालीसा,Shri Hanuman Chalisa,https://youtu.be/AETFvQonfV8?si=YezmW2nYi76Eoi6Q,Chalisa|HanumanJi|Katha|Strength|Wealth,Chalisa|Wealth,title_match:1.000|line:1221
Mantra-Aur_audio_automation/new-tracks-payload.json,441,श्री गणेश चालीसा,Shri Ganesh Chalisa,https://youtu.be/WyHFSjN0miU?si=pCUb4V5RltoNG-DB,Chalisa|GaneshJi|Katha|Strength|Wealth,Chalisa|GaneshJi,title_match:1.000|line:176
Mantra-Aur_audio_automation/new-tracks-payload.json,442,श्री लक्ष्मी चालीसा,Shri Lakshmi Chalisa,https://youtu.be/aLKLcvJZ2Hc?si=LghSz9KgBnH3YqXK,Chalisa|LakshmiJi|Shloka|Strength|Wealth,Chalisa|LakshmiJi,title_match:1.000|line:305
Mantra-Aur_audio_automation/new-tracks-payload.json,443,श्री दुर्गा चालीसा,Shri Durga Chalisa,https://youtu.be/fsMzgFMMGxA?si=vMcngDgu3vYUf4te,Chalisa|DurjaJi|Strength|Wealth,Chalisa|DurjaJi,title_match:1.000|line:619
Mantra-Aur_audio_automation/new-tracks-payload.json,445,पंचाक्षरी मन्त्र,Panchakshari Mantra,https://youtu.be/bc1obsjb58c?si=oQIb1G1Fx1wOJ8Gw,Mantra|Peace|Shivji|Shloka|Strength|Wealth,Mantra|Shivji,title_match:1.000|line:5
Mantra-Aur_audio_automation/new-tracks-payload.json,446,महामृत्युंजय मंत्र,Mahamrityunjay Mantra,https://youtu.be/OV9LXGOXjgs?si=0izGm1eYkmBS0343,Katha|Mantra|Peace|Shivji|Shloka|Strength|Wealth,Mantra|Shivji,title_match:1.000|line:6
Mantra-Aur_audio_automation/new-tracks-payload.json,447,रुद्र मंत्र,Rudra Mantra,https://youtu.be/iEAPaA9Yf1s?si=lGmdeqXsCqtQQzx1,Katha|Mantra|Shivji|Wealth,Mantra|Shivji,title_match:1.000|line:7
Mantra-Aur_audio_automation/new-tracks-payload.json,448,शिव गायत्री मंत्र,Shiv Gayatri Mantra,https://youtu.be/ytV08faCJwg?si=eXY_cZGO-FsueNS1,Katha|Mantra|Shivji|Wealth,Mantra|Shivji,title_match:1.000|line:8
Mantra-Aur_audio_automation/new-tracks-payload.json,449,शिव स्तुति मंत्र,Shiv Stuti Mantra,https://youtu.be/Ly_Md1OOyTE?si=nCT-_G7dkRiPuF7QQ,Katha|Mantra|Shivji|Shloka|Wealth,Mantra|Shivji,title_match:1.000|line:9
Mantra-Aur_audio_automation/new-tracks-payload.json,450,शिव तांडव स्तोत्रम (संक्षिप्त अंश - रावण रचित) [1],Shiv Tandav Stotram (Sankshipt Ansh - Ravan Rachit),https://youtu.be/S980-z1qx3g?si=skvwCt7XGHenuWbP,Katha|Shivji|Strength|Strotam|Wealth,Shivji|Strotam,title_match:1.000|line:12
Mantra-Aur_audio_automation/new-tracks-payload.json,451,शिव पंचाक्षर स्तोत्रम्:,Shiv Panchakshar Stotram:,https://youtu.be/3rJ4HVA9cII?si=euKFMGNZX2c0rt5p,Shivji|Strotam|Wealth,Shivji|Strotam,title_match:1.000|line:21
Mantra-Aur_audio_automation/new-tracks-payload.json,454,शिव चालीसा,Shiv Chalisa,https://youtu.be/-mUoM-sSzkc?si=a3TP0d2Z_b5S-kCr,Chalisa|Shivji|Strength,Chalisa|Shivji,title_match:1.000|line:36
Mantra-Aur_audio_automation/new-tracks-payload.json,459,शिव शंकर को जिसने पूजा,Shiv Shankar Ko Jisne Puja,https://youtu.be/w7HbgKcQS_w?si=KCJVUE_VkpIA8tKc,Bhajan|Katha|Shivji|Stuti|Wealth,Bhajan|Shivji,title_match:1.000|line:58
Mantra-Aur_audio_automation/new-tracks-payload.json,473,हनुमान बीज मंत्र,Hanuman Beej Mantra,https://youtu.be/o5Uk1sxGBZU?si=aIuPQqmzIrromxMt,HanumanJi|Mantra|Strength,HanumanJi|Mantra,title_match:1.000|line:79
Mantra-Aur_audio_automation/new-tracks-payload.json,474,हनुमान गायत्री मंत्र:,Hanuman Gayatri Mantra:,https://youtu.be/AXDLxXIbxAs?si=LRLn7ZBIQYzSWhry,HanumanJi|Mantra|Shloka,HanumanJi|Mantra,title_match:1.000|line:80
Mantra-Aur_audio_automation/new-tracks-payload.json,475,मनोजवं मारुततुल्यवेगं मंत्र:,Manojavam Marutatulyavegam Mantra:,https://youtu.be/iWd6VAWduZg?si=qrMcv4ayCSmC3X_q,HanumanJi|Katha|Mantra|Shloka|Strength|Stuti|Wealth,HanumanJi|Mantra,title_match:1.000|line:82
Mantra-Aur_audio_automation/new-tracks-payload.json,478,प्रमुख मंत्र:,Pramukh Mantra:,https://youtu.be/FUpzgvsWkL8?si=XDpQmK9jpt227gC0,HanumanJi|Katha|Mantra|Shloka|Wealth,HanumanJi|Mantra,title_match:1.000|line:88
Mantra-Aur_audio_automation/new-tracks-payload.json,484,हनुमान चालीसा,Hanuman Chalisa,https://youtu.be/AETFvQonfV8?si=YezmW2nYi76Eoi6Q,Chalisa|HanumanJi|Katha|Strength|Wealth,Chalisa|HanumanJi,title_match:1.000|line:107
